artist,artist_id,album,track,minutes,release_date,popularity
Beatles,3WrFJ7ztbogyGnTHbHJFl2,On Air - Live At The BBC (Vol.2),"Chains - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",2.2517,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,On Air - Live At The BBC (Vol.2),"Ask Me Why - Live At The BBC For ""Pop Go The Beatles"" / 24th September, 1963",1.9038333333333333,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,On Air - Live At The BBC (Vol.2),"Till There Was You - Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963",2.26955,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,On Air - Live At The BBC (Vol.2),"Lend Me Your Comb - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963",1.7808833333333334,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,On Air - Live At The BBC (Vol.2),"Lower 5E - Live At The BBC For ""Pop Go The Beatles"" / 10th September, 1963",0.38843333333333335,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,On Air - Live At The BBC (Vol.2),"The Hippy Hippy Shake - Live At The BBC For ""Pop Go The Beatles"" / 10th September, 1963",1.7688833333333334,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"Beatles Greetings - Live At The BBC For ""The Public Ear"" / 3rd November, 1963",0.22955,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"From Us To You - Live At The BBC / Opening Theme From ""From Us To You"" / 1964",0.4931,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"Riding On A Bus - Live At The BBC For ""Top Gear"" / 26th November, 1964",0.9148833333333334,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"I Got A Woman - Live At The BBC For ""Pop Go The Beatles"" / 13th August, 1963",2.80555,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"Too Much Monkey Business - Live At The BBC For ""Pop Go The Beatles"" / 10th September, 1963",2.1262166666666666,N/A,0
