artist,artist_id,album,track,minutes,release_date,popularity
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Obras-Primas,S.O.S.,3.1048833333333334,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Obras-Primas,Não Pare Na Pista,3.006,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Obras-Primas,Rock Around The Clock / Blue Suede Shoes / Tutti Frutti / Long Tall Sally - Medley,4.231333333333334,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Obras-Primas,Meu Amigo Pedro,4.770216666666666,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Obras-Primas,Tu És O MDC Da Minha Vida,3.8106666666666666,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Obras-Primas,Paranóia,3.8724333333333334,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Obras-Primas,Eu Sou Egoísta,2.7973333333333334,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Obras-Primas,Eu Também Vou Reclamar,3.3468833333333334,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Obras-Primas,O Trem Das 7,2.660433333333333,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Se o Rádio Não Toca... (Ao Vivo),Al Capone / Rockixe / Prelúdio / Como Vovó Já Dizia - Ao Vivo,5.832,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Se o Rádio Não Toca... (Ao Vivo),Se o Rádio Não Toca - Ao Vivo,3.792,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Se o Rádio Não Toca... (Ao Vivo),Loteria da Babilônia - Ao Vivo,4.524,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Se o Rádio Não Toca... (Ao Vivo),Água Viva - Ao Vivo,3.666,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Se o Rádio Não Toca... (Ao Vivo),Lua Bonita - Ao Vivo,2.1839833333333334,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Se o Rádio Não Toca... (Ao Vivo),Monólogo - Ao Vivo,2.724,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Se o Rádio Não Toca... (Ao Vivo),Sessão das 10 - Ao Vivo,2.154,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Se o Rádio Não Toca... (Ao Vivo),Gita - Ao Vivo,4.908,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Se o Rádio Não Toca... (Ao Vivo),Como Vovó Já Dizia (Óculos Escuros) - Ao Vivo,4.062,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Se o Rádio Não Toca... (Ao Vivo),As Aventuras de Raul Seixas na Cidade de Thor - Ao Vivo,3.774,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Se o Rádio Não Toca... (Ao Vivo),SOS - Ao Vivo,3.126,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Se o Rádio Não Toca... (Ao Vivo),Metamorfose Ambulante - Ao Vivo,4.896,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Se o Rádio Não Toca... (Ao Vivo),O Trem das Sete - Ao Vivo,3.174,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Se o Rádio Não Toca... (Ao Vivo),Não Pare na Pista - Ao Vivo,2.7,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Se o Rádio Não Toca... (Ao Vivo),Sociedade Alternativa - Ao Vivo,8.058,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Se o Rádio Não Toca... (Ao Vivo),Rock Around the Clock - Ao Vivo,2.4631,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A panela do Diabo,Be Bop a Lulla,0.44155,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A panela do Diabo,Rock'n roll,5.348433333333333,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A panela do Diabo,Carpinteiro do universo,4.592216666666666,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A panela do Diabo,Quando eu morri,4.434433333333334,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A panela do Diabo,Banquete de lixo,6.020433333333333,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A panela do Diabo,Pastor João e a igreja invisível,3.687333333333333,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A panela do Diabo,Século XXI,4.1571,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A panela do Diabo,Nuit,4.512883333333333,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A panela do Diabo,Best Seller,3.90555,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A panela do Diabo,Você roubou o meu video cassete,2.9026666666666667,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A panela do Diabo,Caimbra no pé,3.04555,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,O Dia Em Que A Terra Parou,Tapanacara,3.066666666666667,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,O Dia Em Que A Terra Parou,Maluco beleza,3.4111,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,O Dia Em Que A Terra Parou,O dia em que a terra parou,4.421766666666667,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,O Dia Em Que A Terra Parou,No fundo do quintal da escola,2.9788833333333335,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,O Dia Em Que A Terra Parou,Eu quero mesmo,2.63,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,O Dia Em Que A Terra Parou,Sapato 36,3.32555,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,O Dia Em Que A Terra Parou,Você,3.1466666666666665,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,O Dia Em Que A Terra Parou,Sim,3.46155,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,O Dia Em Que A Terra Parou,Que luz é essa,2.80955,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,O Dia Em Que A Terra Parou,De cabeça pra baixo,2.6144333333333334,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Maluco Beleza,Maluco beleza,3.4111,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Maluco Beleza,Carpinteiro do universo,4.592216666666666,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Maluco Beleza,Tá na hora,2.213766666666667,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Maluco Beleza,O dia em que a terra parou,4.421766666666667,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Maluco Beleza,Mata virgem,2.4122166666666667,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Maluco Beleza,Rock'n roll,5.348433333333333,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Maluco Beleza,Sapato 36,3.32555,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Maluco Beleza,"Muita estrela, pouca constelação",4.48555,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Maluco Beleza,Por quem os sinos dobram,3.77155,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Maluco Beleza,Requien para uma flor,2.2506666666666666,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A Pedra Do Gênesis,A Pedra Do Gênesis,2.796,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A Pedra Do Gênesis,A Lei,3.292883333333333,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A Pedra Do Gênesis,Check-Up,2.3508833333333334,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A Pedra Do Gênesis,Fazendo O Que O Diabo Gosta,2.3828833333333335,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A Pedra Do Gênesis,Cavalos Calados,2.05955,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A Pedra Do Gênesis,Não Quero Mais Andar Na Contra Mão,2.48,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A Pedra Do Gênesis,I Don't Really Need You Anymore,3.080433333333333,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A Pedra Do Gênesis,Lua Bonita,2.1471,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A Pedra Do Gênesis,Senhora Dona Persona (Pesadelo Mitológico Número 3),2.6562166666666664,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,A Pedra Do Gênesis,Areia Da Ampulheta,2.5073333333333334,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Uah-Bap-Lu-Bap-Lah-Bein-Bum,Abertura / Quando Acabar O Maluco Sou Eu,3.7522166666666665,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Uah-Bap-Lu-Bap-Lah-Bein-Bum,Cowboy Fora Da Lei,3.6071,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Uah-Bap-Lu-Bap-Lah-Bein-Bum,Paranóia,3.3362166666666666,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Uah-Bap-Lu-Bap-Lah-Bein-Bum,I Am (Gita),4.7104333333333335,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Uah-Bap-Lu-Bap-Lah-Bein-Bum,Cambalache,2.6273333333333335,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Uah-Bap-Lu-Bap-Lah-Bein-Bum,Loba,2.5237666666666665,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Uah-Bap-Lu-Bap-Lah-Bein-Bum,Canceriano Sem Lar (Clínica Tobias Blues),3.48955,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Uah-Bap-Lu-Bap-Lah-Bein-Bum,Gente,3.7582166666666668,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Uah-Bap-Lu-Bap-Lah-Bein-Bum,Cantar,3.05355,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Rock,Gita,4.831766666666667,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Rock,Novo Aeon,2.5448833333333334,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Rock,Ouro De Tolo,2.8611,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Rock,Al Capone,2.6651,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Rock,Sociedade Alternativa,2.8788833333333335,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Rock,Paranóia,3.8437666666666668,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Rock,Super Heróis,3.157766666666667,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Rock,Eu Nasci Há 10 Mil Anos Atrás,4.838433333333334,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Rock,Tente Outra Vez,2.4,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Rock,Mosca Na Sopa,3.9833333333333334,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Rock,O Trem Das 7,2.6566666666666667,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Rock,Metamorfose Ambulante,3.832666666666667,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Rock,As Minas Do Rei Salomão,2.95955,N/A,0
Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Rock,Rock Do Diabo,2.2093333333333334,N/A,0
